Timestamp,ID (HEX),Message Name,Data (HEX),Decoded Signals,Legitimacy
1754869294.9198513,058,Steering_Wheel_Operation,0393,"{""Steering_Angle"": 40.40688482567577}",Benign
1754869295.0115974,02F,Accelerator_Pedal_Operation,03F2,"{""Accelerator_Position"": 98.75960897947567}",Benign
1754869295.0116282,01A,Brake_Operation_Indicator,037C,"{""Brake_Percentage"": 87.19140166783274}",Benign
1754869295.0116441,058,Steering_Wheel_Operation,03F2,"{""Steering_Angle"": 49.906322055790724}",Benign
1754869295.365505,02F,Accelerator_Pedal_Operation,0015,"{""Accelerator_Position"": 2.014447261791659}",Benign
1754869295.365547,01A,Brake_Operation_Indicator,038D,"{""Brake_Percentage"": 88.88693986819497}",Benign
1754869295.3655639,058,Steering_Wheel_Operation,03FE,"{""Steering_Angle"": 51.1}",Benign
1754869295.844429,02F,Accelerator_Pedal_Operation,0043,"{""Accelerator_Position"": 6.520706692819317}",Benign
1754869295.8444724,01A,Brake_Operation_Indicator,033B,"{""Brake_Percentage"": 80.84775606283554}",Benign
1754869295.8444898,058,Steering_Wheel_Operation,03FE,"{""Steering_Angle"": 51.1}",Benign
1754869295.9900606,02F,Accelerator_Pedal_Operation,0027,"{""Accelerator_Position"": 3.8118545303279205}",Benign
1754869295.990101,01A,Brake_Operation_Indicator,02EE,"{""Brake_Percentage"": 73.34666547156914}",Benign
1754869295.9901185,058,Steering_Wheel_Operation,03FE,"{""Steering_Angle"": 51.1}",Benign
1754869296.2453198,02F,Accelerator_Pedal_Operation,0013,"{""Accelerator_Position"": 1.837422568361189}",Benign
1754869296.2453525,01A,Brake_Operation_Indicator,0340,"{""Brake_Percentage"": 81.29026182675358}",Benign
1754869296.2453706,058,Steering_Wheel_Operation,03F8,"{""Steering_Angle"": 50.511451839209556}",Benign
1754869296.5805593,02F,Accelerator_Pedal_Operation,001E,"{""Accelerator_Position"": 2.952134656289583}",Benign
1754869296.5806007,01A,Brake_Operation_Indicator,0300,"{""Brake_Percentage"": 75.04723040940226}",Benign
1754869296.5806184,058,Steering_Wheel_Operation,03FE,"{""Steering_Angle"": 51.1}",Benign
1754869296.7769618,02F,Accelerator_Pedal_Operation,0031,"{""Accelerator_Position"": 4.776354630313989}",Benign
1754869296.7769995,01A,Brake_Operation_Indicator,02FA,"{""Brake_Percentage"": 74.45559976643494}",Benign
1754869296.7770169,058,Steering_Wheel_Operation,03FE,"{""Steering_Angle"": 51.1}",Benign
1754869297.1992805,02F,Accelerator_Pedal_Operation,03FD,"{""Accelerator_Position"": 99.82593584360112}",Benign
1754869297.1993246,01A,Brake_Operation_Indicator,02B5,"{""Brake_Percentage"": 67.76706257787788}",Benign
1754869297.1993425,058,Steering_Wheel_Operation,036D,"{""Steering_Angle"": 36.58719611030187}",Benign
1754869297.438269,02F,Accelerator_Pedal_Operation,03FA,"{""Accelerator_Position"": 99.49357323461543}",Benign
1754869297.4383035,01A,Brake_Operation_Indicator,02BF,"{""Brake_Percentage"": 68.76706626180119}",Benign
1754869297.4383206,058,Steering_Wheel_Operation,03C7,"{""Steering_Angle"": 45.5604638491226}",Benign
1754869297.8953154,02F,Accelerator_Pedal_Operation,001B,"{""Accelerator_Position"": 2.6821854397078226}",Benign
1754869297.89535,01A,Brake_Operation_Indicator,02DC,"{""Brake_Percentage"": 71.59147406303819}",Benign
1754869297.8953664,058,Steering_Wheel_Operation,0364,"{""Steering_Angle"": 35.706977075190224}",Benign
1754869298.2232552,02F,Accelerator_Pedal_Operation,03FB,"{""Accelerator_Position"": 99.55888923778356}",Benign
1754869298.2232926,01A,Brake_Operation_Indicator,02B2,"{""Brake_Percentage"": 67.469115840391}",Benign
1754869298.2233562,058,Steering_Wheel_Operation,0381,"{""Steering_Angle"": 38.64154667035888}",Benign
1754869298.4260375,02F,Accelerator_Pedal_Operation,03E4,"{""Accelerator_Position"": 97.33601871043611}",Benign
1754869298.42608,01A,Brake_Operation_Indicator,02C2,"{""Brake_Percentage"": 68.98609824004193}",Benign
1754869298.4260974,058,Steering_Wheel_Operation,03C5,"{""Steering_Angle"": 45.42461239465292}",Benign
1754869298.712774,02F,Accelerator_Pedal_Operation,03C4,"{""Accelerator_Position"": 94.18760871355104}",Benign
1754869298.7128506,01A,Brake_Operation_Indicator,02B8,"{""Brake_Percentage"": 68.02029277200052}",Benign
1754869298.7128823,058,Steering_Wheel_Operation,03C1,"{""Steering_Angle"": 45.00835800684219}",Benign
1754869298.8042073,02F,Accelerator_Pedal_Operation,03BF,"{""Accelerator_Position"": 93.71849251902697}",Benign
1754869298.804246,01A,Brake_Operation_Indicator,02BE,"{""Brake_Percentage"": 68.57845359768437}",Benign
1754869298.8042643,058,Steering_Wheel_Operation,0371,"{""Steering_Angle"": 36.97709589836074}",Benign
1754869299.1208928,02F,Accelerator_Pedal_Operation,03C1,"{""Accelerator_Position"": 93.92767399217986}",Benign
1754869299.1209319,01A,Brake_Operation_Indicator,0287,"{""Brake_Percentage"": 63.20560417440372}",Benign
1754869299.1209488,058,Steering_Wheel_Operation,0344,"{""Steering_Angle"": 32.49707171416466}",Benign
1754869299.1988492,02F,Accelerator_Pedal_Operation,03D4,"{""Accelerator_Position"": 95.80340026961919}",Benign
1754869299.198882,01A,Brake_Operation_Indicator,024B,"{""Brake_Percentage"": 57.397928779684875}",Benign
1754869299.1988995,058,Steering_Wheel_Operation,0361,"{""Steering_Angle"": 35.405326331492844}",Benign
1754869299.2924604,02F,Accelerator_Pedal_Operation,0000,"{""Accelerator_Position"": 0.03241915001264317}",Benign
1754869299.2924974,01A,Brake_Operation_Indicator,023D,"{""Brake_Percentage"": 55.97545684559421}",Benign
1754869299.2925134,058,Steering_Wheel_Operation,03BE,"{""Steering_Angle"": 44.69823814330769}",Benign
1754869299.4057055,02F,Accelerator_Pedal_Operation,03F7,"{""Accelerator_Position"": 99.26182128067944}",Benign
1754869299.405742,01A,Brake_Operation_Indicator,021B,"{""Brake_Percentage"": 52.70909298714168}",Benign
1754869299.4057596,058,Steering_Wheel_Operation,0377,"{""Steering_Angle"": 37.64147142777149}",Benign
1754869299.6668606,02F,Accelerator_Pedal_Operation,03FE,"{""Accelerator_Position"": 99.85786030408437}",Benign
1754869299.6668966,01A,Brake_Operation_Indicator,01BC,"{""Brake_Percentage"": 43.41811142112009}",Benign
1754869299.666917,058,Steering_Wheel_Operation,03FE,"{""Steering_Angle"": 51.1}",Benign
1754869299.7333257,02F,Accelerator_Pedal_Operation,000D,"{""Accelerator_Position"": 1.2316042381392407}",Benign
1754869299.733364,01A,Brake_Operation_Indicator,01E9,"{""Brake_Percentage"": 47.82733198327285}",Benign
1754869299.733383,058,Steering_Wheel_Operation,03FE,"{""Steering_Angle"": 51.1}",Benign
1754869299.946117,02F,Accelerator_Pedal_Operation,0035,"{""Accelerator_Position"": 5.142375052542478}",Benign
1754869299.9461534,01A,Brake_Operation_Indicator,022D,"{""Brake_Percentage"": 54.412485544062555}",Benign
1754869299.9461806,058,Steering_Wheel_Operation,03BC,"{""Steering_Angle"": 44.45200763124253}",Benign
1754869300.2912483,02F,Accelerator_Pedal_Operation,000F,"{""Accelerator_Position"": 1.5095117060862382}",Benign
1754869300.2912931,01A,Brake_Operation_Indicator,0231,"{""Brake_Percentage"": 54.800195598468626}",Benign
1754869300.2913108,058,Steering_Wheel_Operation,03C8,"{""Steering_Angle"": 45.674576667756384}",Benign
1754869300.7427979,02F,Accelerator_Pedal_Operation,003E,"{""Accelerator_Position"": 6.087043284828047}",Benign
1754869300.742835,01A,Brake_Operation_Indicator,0276,"{""Brake_Percentage"": 61.624914639740425}",Benign
1754869300.7428517,058,Steering_Wheel_Operation,03A0,"{""Steering_Angle"": 41.71805005226585}",Benign
1754869300.8543422,02F,Accelerator_Pedal_Operation,004E,"{""Accelerator_Position"": 7.649205230808041}",Benign
1754869300.8543818,01A,Brake_Operation_Indicator,027A,"{""Brake_Percentage"": 61.974939897123946}",Benign
1754869300.8543985,058,Steering_Wheel_Operation,0354,"{""Steering_Angle"": 34.10319684494083}",Benign
1754869301.0079515,02F,Accelerator_Pedal_Operation,005F,"{""Accelerator_Position"": 9.247162659959672}",Benign
1754869301.0079896,01A,Brake_Operation_Indicator,029B,"{""Brake_Percentage"": 65.23858832442662}",Benign
1754869301.0080066,058,Steering_Wheel_Operation,033C,"{""Steering_Angle"": 31.653034795077723}",Benign
1754869301.2176092,02F,Accelerator_Pedal_Operation,0065,"{""Accelerator_Position"": 9.897432021871042}",Benign
1754869301.2176442,01A,Brake_Operation_Indicator,027E,"{""Brake_Percentage"": 62.357373499317596}",Benign
1754869301.2176616,058,Steering_Wheel_Operation,0391,"{""Steering_Angle"": 40.16829841096861}",Benign
1754869301.7037678,02F,Accelerator_Pedal_Operation,0033,"{""Accelerator_Position"": 4.9932284169529435}",Benign
1754869301.7037992,01A,Brake_Operation_Indicator,0245,"{""Brake_Percentage"": 56.76357935381026}",Benign
1754869301.7038164,058,Steering_Wheel_Operation,03FE,"{""Steering_Angle"": 51.1}",Benign
1754869301.869335,02F,Accelerator_Pedal_Operation,0047,"{""Accelerator_Position"": 6.910380020465405}",Benign
1754869301.8693717,01A,Brake_Operation_Indicator,029D,"{""Brake_Percentage"": 65.38211280489404}",Benign
1754869301.86939,058,Steering_Wheel_Operation,03FE,"{""Steering_Angle"": 51.1}",Benign
1754869302.2057467,02F,Accelerator_Pedal_Operation,003B,"{""Accelerator_Position"": 5.722871796821265}",Benign
1754869302.2057815,01A,Brake_Operation_Indicator,02C9,"{""Brake_Percentage"": 69.679493889093}",Benign
1754869302.2057981,058,Steering_Wheel_Operation,03A1,"{""Steering_Angle"": 41.78602061371815}",Benign
1754869302.2597382,02F,Accelerator_Pedal_Operation,004E,"{""Accelerator_Position"": 7.585161592911616}",Benign
1754869302.259768,01A,Brake_Operation_Indicator,0322,"{""Brake_Percentage"": 78.41404692581177}",Benign
1754869302.259784,058,Steering_Wheel_Operation,035B,"{""Steering_Angle"": 34.80242312477664}",Benign
1754869302.673427,02F,Accelerator_Pedal_Operation,0046,"{""Accelerator_Position"": 6.811630603710224}",Benign
1754869302.6734655,01A,Brake_Operation_Indicator,0317,"{""Brake_Percentage"": 77.33138217559463}",Benign
1754869302.673483,058,Steering_Wheel_Operation,0386,"{""Steering_Angle"": 39.11350825208745}",Benign
1754869303.0686114,02F,Accelerator_Pedal_Operation,0041,"{""Accelerator_Position"": 6.3511501346702195}",Benign
1754869303.0686407,01A,Brake_Operation_Indicator,02EB,"{""Brake_Percentage"": 72.98260542134733}",Benign
1754869303.0686574,058,Steering_Wheel_Operation,032D,"{""Steering_Angle"": 30.216404484868658}",Benign
1754869303.2659972,02F,Accelerator_Pedal_Operation,001C,"{""Accelerator_Position"": 2.6943924047377426}",Benign
1754869303.2660322,01A,Brake_Operation_Indicator,02D4,"{""Brake_Percentage"": 70.80992327574417}",Benign
1754869303.266049,058,Steering_Wheel_Operation,036B,"{""Steering_Angle"": 36.35142701712675}",Benign
1754869303.3986914,02F,Accelerator_Pedal_Operation,0004,"{""Accelerator_Position"": 0.402160341655347}",Benign
1754869303.3987281,01A,Brake_Operation_Indicator,0307,"{""Brake_Percentage"": 75.76809853211998}",Benign
1754869303.3987443,058,Steering_Wheel_Operation,02EC,"{""Steering_Angle"": 23.71406298572478}",Benign
1754869303.8563051,02F,Accelerator_Pedal_Operation,03E0,"{""Accelerator_Position"": 97.0074752902782}",Benign
1754869303.8563423,01A,Brake_Operation_Indicator,0329,"{""Brake_Percentage"": 79.0532624448316}",Benign
1754869303.8563592,058,Steering_Wheel_Operation,0379,"{""Steering_Angle"": 37.79947266091746}",Benign
1754869304.0482664,02F,Accelerator_Pedal_Operation,03DE,"{""Accelerator_Position"": 96.72720223269775}",Benign
1754869304.048297,01A,Brake_Operation_Indicator,030A,"{""Brake_Percentage"": 76.00242381263398}",Benign
1754869304.0483131,058,Steering_Wheel_Operation,03DE,"{""Steering_Angle"": 47.8947881155976}",Benign
1754869304.4278643,02F,Accelerator_Pedal_Operation,03F3,"{""Accelerator_Position"": 98.82062358020652}",Benign
1754869304.4279406,01A,Brake_Operation_Indicator,0329,"{""Brake_Percentage"": 79.0941139917226}",Benign
1754869304.4279602,058,Steering_Wheel_Operation,03FE,"{""Steering_Angle"": 51.1}",Benign
1754869304.73672,02F,Accelerator_Pedal_Operation,000B,"{""Accelerator_Position"": 1.1167913777854892}",Benign
1754869304.7367604,01A,Brake_Operation_Indicator,02E1,"{""Brake_Percentage"": 72.0705714101766}",Benign
1754869304.736777,058,Steering_Wheel_Operation,03F0,"{""Steering_Angle"": 49.680812757238584}",Benign
1754869304.8244731,02F,Accelerator_Pedal_Operation,0029,"{""Accelerator_Position"": 4.04442149312004}",Benign
1754869304.824504,01A,Brake_Operation_Indicator,0335,"{""Brake_Percentage"": 80.26556837232252}",Benign
1754869304.82452,058,Steering_Wheel_Operation,0367,"{""Steering_Angle"": 36.01295883836161}",Benign
1754869305.2677686,02F,Accelerator_Pedal_Operation,03F6,"{""Accelerator_Position"": 99.12629157575317}",Benign
1754869305.2677994,01A,Brake_Operation_Indicator,035A,"{""Brake_Percentage"": 83.90660674746775}",Benign
1754869305.2678154,058,Steering_Wheel_Operation,03A5,"{""Steering_Angle"": 42.20326513065095}",Benign
1754869305.516896,02F,Accelerator_Pedal_Operation,03EB,"{""Accelerator_Position"": 98.0523515211546}",Benign
1754869305.5169296,01A,Brake_Operation_Indicator,038E,"{""Brake_Percentage"": 88.9890822558789}",Benign
1754869305.5169473,058,Steering_Wheel_Operation,033C,"{""Steering_Angle"": 31.673198491103065}",Benign
1754869305.7806778,02F,Accelerator_Pedal_Operation,03F1,"{""Accelerator_Position"": 98.63060980304739}",Benign
1754869305.780715,01A,Brake_Operation_Indicator,0353,"{""Brake_Percentage"": 83.19867985561417}",Benign
1754869305.7807379,058,Steering_Wheel_Operation,03B6,"{""Steering_Angle"": 43.86116080209722}",Benign
1754869306.1258094,02F,Accelerator_Pedal_Operation,03EC,"{""Accelerator_Position"": 98.12363801311163}",Benign
1754869306.1258388,01A,Brake_Operation_Indicator,0358,"{""Brake_Percentage"": 83.71065776281006}",Benign
1754869306.125856,058,Steering_Wheel_Operation,0370,"{""Steering_Angle"": 36.88808580928259}",Benign
1754869306.2293022,02F,Accelerator_Pedal_Operation,03D2,"{""Accelerator_Position"": 95.60618515227281}",Benign
1754869306.229337,01A,Brake_Operation_Indicator,0353,"{""Brake_Percentage"": 83.21712187628283}",Benign
1754869306.2293532,058,Steering_Wheel_Operation,03FC,"{""Steering_Angle"": 50.85588590801386}",Benign
1754869306.4900012,02F,Accelerator_Pedal_Operation,03D7,"{""Accelerator_Position"": 96.1161363797808}",Benign
1754869306.4900389,01A,Brake_Operation_Indicator,0309,"{""Brake_Percentage"": 75.94880803786965}",Benign
1754869306.490057,058,Steering_Wheel_Operation,03FE,"{""Steering_Angle"": 51.1}",Benign
1754869306.7576363,02F,Accelerator_Pedal_Operation,03C5,"{""Accelerator_Position"": 94.3421740007608}",Benign
1754869306.7576737,01A,Brake_Operation_Indicator,02E6,"{""Brake_Percentage"": 72.5692088261643}",Benign
1754869306.7576907,058,Steering_Wheel_Operation,03FE,"{""Steering_Angle"": 51.1}",Benign
1754869307.0345805,02F,Accelerator_Pedal_Operation,03CC,"{""Accelerator_Position"": 95.03485933231019}",Benign
1754869307.0346177,01A,Brake_Operation_Indicator,02BF,"{""Brake_Percentage"": 68.73102002472753}",Benign
1754869307.0346353,058,Steering_Wheel_Operation,03FE,"{""Steering_Angle"": 51.1}",Benign
1754869307.4832995,02F,Accelerator_Pedal_Operation,03A1,"{""Accelerator_Position"": 90.83408408827613}",Benign
1754869307.4833338,01A,Brake_Operation_Indicator,02B4,"{""Brake_Percentage"": 67.68355817850623}",Benign
1754869307.4833524,058,Steering_Wheel_Operation,03FE,"{""Steering_Angle"": 51.1}",Benign
1754869307.645268,02F,Accelerator_Pedal_Operation,03B5,"{""Accelerator_Position"": 92.78067627173513}",Benign
1754869307.6453316,01A,Brake_Operation_Indicator,02EC,"{""Brake_Percentage"": 73.08131775492808}",Benign
1754869307.6453607,058,Steering_Wheel_Operation,03B2,"{""Steering_Angle"": 43.51069574739736}",Benign
1754869307.7505856,02F,Accelerator_Pedal_Operation,03B0,"{""Accelerator_Position"": 92.31054588250849}",Benign
1754869307.7506225,01A,Brake_Operation_Indicator,02D6,"{""Brake_Percentage"": 70.93366015838372}",Benign
1754869307.7506392,058,Steering_Wheel_Operation,038D,"{""Steering_Angle"": 39.7846779431668}",Benign
1754869307.9207332,02F,Accelerator_Pedal_Operation,03A9,"{""Accelerator_Position"": 91.58622895243778}",Benign
1754869307.9207716,01A,Brake_Operation_Indicator,02B5,"{""Brake_Percentage"": 67.76151877050754}",Benign
1754869307.920789,058,Steering_Wheel_Operation,0399,"{""Steering_Angle"": 40.982483021167155}",Benign
1754869308.2967145,02F,Accelerator_Pedal_Operation,03BA,"{""Accelerator_Position"": 93.28755854080461}",Benign
1754869308.2967567,01A,Brake_Operation_Indicator,02BB,"{""Brake_Percentage"": 68.35010697524241}",Benign
1754869308.2967734,058,Steering_Wheel_Operation,03C6,"{""Steering_Angle"": 45.506704976792236}",Benign
1754869308.4176304,02F,Accelerator_Pedal_Operation,03B4,"{""Accelerator_Position"": 92.67861498390334}",Benign
1754869308.417685,01A,Brake_Operation_Indicator,02D4,"{""Brake_Percentage"": 70.77738465076217}",Benign
1754869308.41773,058,Steering_Wheel_Operation,0386,"{""Steering_Angle"": 39.14871270170043}",Benign
1754869308.5292726,02F,Accelerator_Pedal_Operation,03CB,"{""Accelerator_Position"": 94.89754615968329}",Benign
1754869308.5293329,01A,Brake_Operation_Indicator,02F5,"{""Brake_Percentage"": 73.96376153542522}",Benign
1754869308.5293708,058,Steering_Wheel_Operation,03B2,"{""Steering_Angle"": 43.529480951109534}",Benign
1754869308.7498,02F,Accelerator_Pedal_Operation,03F9,"{""Accelerator_Position"": 99.44847753449926}",Benign
1754869308.7498753,01A,Brake_Operation_Indicator,030C,"{""Brake_Percentage"": 76.20636366411294}",Benign
1754869308.7499228,058,Steering_Wheel_Operation,03F4,"{""Steering_Angle"": 50.070842915520856}",Benign
1754869309.1156971,02F,Accelerator_Pedal_Operation,03CD,"{""Accelerator_Position"": 95.1569727461518}",Benign
1754869309.1157699,01A,Brake_Operation_Indicator,0366,"{""Brake_Percentage"": 85.05337098860288}",Benign
1754869309.1158085,058,Steering_Wheel_Operation,03FE,"{""Steering_Angle"": 51.1}",Benign
1754869309.4765508,02F,Accelerator_Pedal_Operation,03F4,"{""Accelerator_Position"": 98.94501645467847}",Benign
1754869309.4766264,01A,Brake_Operation_Indicator,031B,"{""Brake_Percentage"": 77.73637676918725}",Benign
1754869309.4766686,058,Steering_Wheel_Operation,03FE,"{""Steering_Angle"": 51.1}",Benign
1754869309.5663426,02F,Accelerator_Pedal_Operation,03D1,"{""Accelerator_Position"": 95.50154576678867}",Benign
1754869309.5663993,01A,Brake_Operation_Indicator,02F1,"{""Brake_Percentage"": 73.60866826456027}",Benign
1754869309.5664384,058,Steering_Wheel_Operation,0380,"{""Steering_Angle"": 38.50723416500455}",Benign
1754869309.6480064,02F,Accelerator_Pedal_Operation,03A8,"{""Accelerator_Position"": 91.4643319080229}",Benign
1754869309.648058,01A,Brake_Operation_Indicator,0311,"{""Brake_Percentage"": 76.70749991531439}",Benign
1754869309.6480927,058,Steering_Wheel_Operation,03E3,"{""Steering_Angle"": 48.35218222899446}",Benign
1754869309.9609504,02F,Accelerator_Pedal_Operation,0394,"{""Accelerator_Position"": 89.49837580456546}",Benign
1754869309.9610102,01A,Brake_Operation_Indicator,02AF,"{""Brake_Percentage"": 67.11882455718387}",Benign
1754869309.961048,058,Steering_Wheel_Operation,03FE,"{""Steering_Angle"": 51.1}",Benign
1754869310.022159,02F,Accelerator_Pedal_Operation,03A5,"{""Accelerator_Position"": 91.22869099772225}",Benign
1754869310.0222118,01A,Brake_Operation_Indicator,02B7,"{""Brake_Percentage"": 67.8950605068862}",Benign
1754869310.0222464,058,Steering_Wheel_Operation,039D,"{""Steering_Angle"": 41.447596768173966}",Benign
1754869310.292592,02F,Accelerator_Pedal_Operation,037B,"{""Accelerator_Position"": 87.11521699791882}",Benign
1754869310.2926538,01A,Brake_Operation_Indicator,02BE,"{""Brake_Percentage"": 68.58758764083595}",Benign
1754869310.2926922,058,Steering_Wheel_Operation,030D,"{""Steering_Angle"": 27.046101396005447}",Benign
1754869310.3932621,02F,Accelerator_Pedal_Operation,03A2,"{""Accelerator_Position"": 90.88455589249432}",Benign
1754869310.3932962,01A,Brake_Operation_Indicator,0287,"{""Brake_Percentage"": 63.25159353818717}",Benign
1754869310.3933127,058,Steering_Wheel_Operation,0377,"{""Steering_Angle"": 37.62735176863169}",Benign
1754869310.4591181,02F,Accelerator_Pedal_Operation,037D,"{""Accelerator_Position"": 87.30887434263398}",Benign
1754869310.459156,01A,Brake_Operation_Indicator,022B,"{""Brake_Percentage"": 54.20394953251801}",Benign
1754869310.459173,058,Steering_Wheel_Operation,03B3,"{""Steering_Angle"": 43.599560504038074}",Benign
1754869310.8399367,02F,Accelerator_Pedal_Operation,036E,"{""Accelerator_Position"": 85.8410027182357}",Benign
1754869310.8400111,01A,Brake_Operation_Indicator,01EB,"{""Brake_Percentage"": 47.98618850554574}",Benign
1754869310.8400543,058,Steering_Wheel_Operation,0359,"{""Steering_Angle"": 34.55217002062183}",Benign
1754869310.9271877,02F,Accelerator_Pedal_Operation,0399,"{""Accelerator_Position"": 89.99230032395842}",Benign
1754869310.9272492,01A,Brake_Operation_Indicator,0226,"{""Brake_Percentage"": 53.78816905901407}",Benign
1754869310.9273021,058,Steering_Wheel_Operation,02DA,"{""Steering_Angle"": 21.88006089504921}",Benign
1754869311.2558136,02F,Accelerator_Pedal_Operation,0377,"{""Accelerator_Position"": 86.71674979242587}",Benign
1754869311.2558687,01A,Brake_Operation_Indicator,0259,"{""Brake_Percentage"": 58.72866583746794}",Benign
1754869311.2559018,058,Steering_Wheel_Operation,02D2,"{""Steering_Angle"": 21.102399422371363}",Benign
1754869311.7128456,02F,Accelerator_Pedal_Operation,0380,"{""Accelerator_Position"": 87.6060219623041}",Benign
1754869311.7129068,01A,Brake_Operation_Indicator,0258,"{""Brake_Percentage"": 58.609376345315695}",Benign
1754869311.7129426,058,Steering_Wheel_Operation,02C7,"{""Steering_Angle"": 19.974801136776726}",Benign
1754869312.1264544,02F,Accelerator_Pedal_Operation,036F,"{""Accelerator_Position"": 85.9172788583385}",Benign
1754869312.1265106,01A,Brake_Operation_Indicator,0297,"{""Brake_Percentage"": 64.84493776637632}",Benign
1754869312.1265454,058,Steering_Wheel_Operation,02A7,"{""Steering_Angle"": 16.763450569158422}",Benign
